p_id,question,q_num,q_type,stim1,stim2,stim3,stim4,key,response,RT,correct,subjectGroup,familiarity,vocabulary,comprehension,GMRT,GMRT_transformed,knowledge_transformed
2,What is the correct order of processes that underlie the Fight-or-Flight response?,9,inference,"Brain activity, release of hormones, change in heart rate","Change in breathing rate, release of hormone, brain activity","Change in heart rate, activation of target cells, release of hormones","Brain activity, change in heart rate, activation of target cells",1.0,1,11680,1.0,NRP,27,44,40,84,0.704877097028652,0.14300641779092915
2,How are sweat glands and saliva glands different from endocrine glands? Sweat glands and saliva glands _____,7,inference,release chemicals on demand,deliver chemicals through ducts,store chemicals for longer periods of time,are triggered by the adrenal gland,2.0,2,6151,1.0,NRP,27,44,40,84,0.704877097028652,0.14300641779092915
2,Which of the following would be true if the target cells for adrenaline in the heart did not exist?,11,inference,Adrenaline increases heart rate.,Adrenaline decreases heart rate.,Adrenaline increases stomach activity.,Adrenaline decreases stomach activity.,4.0,4,11390,1.0,NRP,27,44,40,84,0.704877097028652,0.14300641779092915
97,"Target cells in the stomach respond to adrenaline by slowing down activity, so ______ can be sent to other muscles.",6,memory,more blood,less blood,more adrenaline,less adrenaline,1.0,1,6180,1.0,NRP,47,44,46,90,1.4166053394179698,0.907803449288638
97,Where in the body do the endocrine glands release their chemicals?,4,memory,The ducts,The brain,The nerves,The bloodstream,4.0,4,3394,1.0,NRP,47,44,46,90,1.4166053394179698,0.907803449288638
97,Where are the target cells located for the hormone adrenaline?,3,memory,Stomach and muscles,Heart and lungs,Sweat glands,"Stomach, muscles, heart, and lungs",4.0,4,7395,1.0,NRP,47,44,46,90,1.4166053394179698,0.907803449288638
97,Which part of the brain releases hormones to start the fight-or-flight response?,1,memory,Amygdala,Pituitary gland,Hypothalamus,Adrenal gland,3.0,3,4461,1.0,NRP,47,44,46,90,1.4166053394179698,0.907803449288638
97,What is the purpose of target cells?,5,memory,To maintain the endocrine system,To respond to hormones,To find glands,To produce chemicals,2.0,2,4012,1.0,NRP,47,44,46,90,1.4166053394179698,0.907803449288638
97,What is one of the main functions of the endocrine system?,2,memory,To regulate the adrenal gland,To produce target cells,To control the body's response to an exciting situation,To make adrenaline,3.0,3,9086,1.0,NRP,47,44,46,90,1.4166053394179698,0.907803449288638
97,What best describes the endocrine system?,10,inference,The endocrine system is located in our arms.,The endocrine system works using chemical messages.,The endocrine system is a system of muscles.,The endocrine system regulates heart rate using nerve impulses.,2.0,2,5559,1.0,NRP,47,44,46,90,1.4166053394179698,0.907803449288638
97,Why are hormones released directly into the bloodstream?,12,inference,To reach the target cells of multiple organs and tissues.,To reach tissues as quickly as possible,To reach ducts,To attach to target cells in the bloodstream,1.0,1,5666,1.0,NRP,47,44,46,90,1.4166053394179698,0.907803449288638
97,How do hormones affect the function of organs?,8,inference,They can only regulate organs that are next to them.,They affect all organs simultaneously.,They only regulate specific organs.,They send nerve impulses to target cells.,3.0,2,5872,0.0,NRP,47,44,46,90,1.4166053394179698,0.907803449288638
97,What is the correct order of processes that underlie the Fight-or-Flight response?,9,inference,"Brain activity, release of hormones, change in heart rate","Change in breathing rate, release of hormone, brain activity","Change in heart rate, activation of target cells, release of hormones","Brain activity, change in heart rate, activation of target cells",1.0,1,27446,1.0,NRP,47,44,46,90,1.4166053394179698,0.907803449288638
97,How are sweat glands and saliva glands different from endocrine glands? Sweat glands and saliva glands _____,7,inference,release chemicals on demand,deliver chemicals through ducts,store chemicals for longer periods of time,are triggered by the adrenal gland,2.0,2,7456,1.0,NRP,47,44,46,90,1.4166053394179698,0.907803449288638
97,Which of the following would be true if the target cells for adrenaline in the heart did not exist?,11,inference,Adrenaline increases heart rate.,Adrenaline decreases heart rate.,Adrenaline increases stomach activity.,Adrenaline decreases stomach activity.,4.0,4,16866,1.0,NRP,47,44,46,90,1.4166053394179698,0.907803449288638
21,"Target cells in the stomach respond to adrenaline by slowing down activity, so ______ can be sent to other muscles.",6,memory,more blood,less blood,more adrenaline,less adrenaline,1.0,3,7078,0.0,RPm,3,40,39,79,0.18443339158072145,-1.3950460653827434
21,Where in the body do the endocrine glands release their chemicals?,4,memory,The ducts,The brain,The nerves,The bloodstream,4.0,4,7099,1.0,RPm,3,40,39,79,0.18443339158072145,-1.3950460653827434
21,Where are the target cells located for the hormone adrenaline?,3,memory,Stomach and muscles,Heart and lungs,Sweat glands,"Stomach, muscles, heart, and lungs",4.0,4,2433,1.0,RPm,3,40,39,79,0.18443339158072145,-1.3950460653827434
21,Which part of the brain releases hormones to start the fight-or-flight response?,1,memory,Amygdala,Pituitary gland,Hypothalamus,Adrenal gland,3.0,4,4109,0.0,RPm,3,40,39,79,0.18443339158072145,-1.3950460653827434
21,What is the purpose of target cells?,5,memory,To maintain the endocrine system,To respond to hormones,To find glands,To produce chemicals,2.0,2,3696,1.0,RPm,3,40,39,79,0.18443339158072145,-1.3950460653827434
21,What is one of the main functions of the endocrine system?,2,memory,To regulate the adrenal gland,To produce target cells,To control the body's response to an exciting situation,To make adrenaline,3.0,3,6920,1.0,RPm,3,40,39,79,0.18443339158072145,-1.3950460653827434
21,What best describes the endocrine system?,10,inference,The endocrine system is located in our arms.,The endocrine system works using chemical messages.,The endocrine system is a system of muscles.,The endocrine system regulates heart rate using nerve impulses.,2.0,2,6068,1.0,RPm,3,40,39,79,0.18443339158072145,-1.3950460653827434
21,Why are hormones released directly into the bloodstream?,12,inference,To reach the target cells of multiple organs and tissues.,To reach tissues as quickly as possible,To reach ducts,To attach to target cells in the bloodstream,1.0,1,3762,1.0,RPm,3,40,39,79,0.18443339158072145,-1.3950460653827434
21,How do hormones affect the function of organs?,8,inference,They can only regulate organs that are next to them.,They affect all organs simultaneously.,They only regulate specific organs.,They send nerve impulses to target cells.,3.0,3,5215,1.0,RPm,3,40,39,79,0.18443339158072145,-1.3950460653827434
21,What is the correct order of processes that underlie the Fight-or-Flight response?,9,inference,"Brain activity, release of hormones, change in heart rate","Change in breathing rate, release of hormone, brain activity","Change in heart rate, activation of target cells, release of hormones","Brain activity, change in heart rate, activation of target cells",1.0,1,8306,1.0,RPm,3,40,39,79,0.18443339158072145,-1.3950460653827434
21,How are sweat glands and saliva glands different from endocrine glands? Sweat glands and saliva glands _____,7,inference,release chemicals on demand,deliver chemicals through ducts,store chemicals for longer periods of time,are triggered by the adrenal gland,2.0,2,4698,1.0,RPm,3,40,39,79,0.18443339158072145,-1.3950460653827434
21,Which of the following would be true if the target cells for adrenaline in the heart did not exist?,11,inference,Adrenaline increases heart rate.,Adrenaline decreases heart rate.,Adrenaline increases stomach activity.,Adrenaline decreases stomach activity.,4.0,4,15712,1.0,RPm,3,40,39,79,0.18443339158072145,-1.3950460653827434
182,"Target cells in the stomach respond to adrenaline by slowing down activity, so ______ can be sent to other muscles.",6,memory,more blood,less blood,more adrenaline,less adrenaline,1.0,1,5330,1.0,RPp,0,44,47,91,1.5449133942673232,-1.8623258034674572
182,Where in the body do the endocrine glands release their chemicals?,4,memory,The ducts,The brain,The nerves,The bloodstream,4.0,4,3180,1.0,RPp,0,44,47,91,1.5449133942673232,-1.8623258034674572
182,Where are the target cells located for the hormone adrenaline?,3,memory,Stomach and muscles,Heart and lungs,Sweat glands,"Stomach, muscles, heart, and lungs",4.0,4,11085,1.0,RPp,0,44,47,91,1.5449133942673232,-1.8623258034674572
182,Which part of the brain releases hormones to start the fight-or-flight response?,1,memory,Amygdala,Pituitary gland,Hypothalamus,Adrenal gland,3.0,4,4962,0.0,RPp,0,44,47,91,1.5449133942673232,-1.8623258034674572
182,What is the purpose of target cells?,5,memory,To maintain the endocrine system,To respond to hormones,To find glands,To produce chemicals,2.0,2,3957,1.0,RPp,0,44,47,91,1.5449133942673232,-1.8623258034674572
182,What is one of the main functions of the endocrine system?,2,memory,To regulate the adrenal gland,To produce target cells,To control the body's response to an exciting situation,To make adrenaline,3.0,1,7069,0.0,RPp,0,44,47,91,1.5449133942673232,-1.8623258034674572
182,What best describes the endocrine system?,10,inference,The endocrine system is located in our arms.,The endocrine system works using chemical messages.,The endocrine system is a system of muscles.,The endocrine system regulates heart rate using nerve impulses.,2.0,2,5589,1.0,RPp,0,44,47,91,1.5449133942673232,-1.8623258034674572
182,Why are hormones released directly into the bloodstream?,12,inference,To reach the target cells of multiple organs and tissues.,To reach tissues as quickly as possible,To reach ducts,To attach to target cells in the bloodstream,1.0,1,10487,1.0,RPp,0,44,47,91,1.5449133942673232,-1.8623258034674572
182,How do hormones affect the function of organs?,8,inference,They can only regulate organs that are next to them.,They affect all organs simultaneously.,They only regulate specific organs.,They send nerve impulses to target cells.,3.0,3,8414,1.0,RPp,0,44,47,91,1.5449133942673232,-1.8623258034674572
182,What is the correct order of processes that underlie the Fight-or-Flight response?,9,inference,"Brain activity, release of hormones, change in heart rate","Change in breathing rate, release of hormone, brain activity","Change in heart rate, activation of target cells, release of hormones","Brain activity, change in heart rate, activation of target cells",1.0,1,8395,1.0,RPp,0,44,47,91,1.5449133942673232,-1.8623258034674572
182,How are sweat glands and saliva glands different from endocrine glands? Sweat glands and saliva glands _____,7,inference,release chemicals on demand,deliver chemicals through ducts,store chemicals for longer periods of time,are triggered by the adrenal gland,2.0,2,8217,1.0,RPp,0,44,47,91,1.5449133942673232,-1.8623258034674572
182,Which of the following would be true if the target cells for adrenaline in the heart did not exist?,11,inference,Adrenaline increases heart rate.,Adrenaline decreases heart rate.,Adrenaline increases stomach activity.,Adrenaline decreases stomach activity.,4.0,4,15484,1.0,RPp,0,44,47,91,1.5449133942673232,-1.8623258034674572
31,"Target cells in the stomach respond to adrenaline by slowing down activity, so ______ can be sent to other muscles.",6,memory,more blood,less blood,more adrenaline,less adrenaline,1.0,1,16470,1.0,NRP,0,38,32,70,-0.599059841968684,-1.8623258034674572
31,Where in the body do the endocrine glands release their chemicals?,4,memory,The ducts,The brain,The nerves,The bloodstream,4.0,4,4064,1.0,NRP,0,38,32,70,-0.599059841968684,-1.8623258034674572
31,Where are the target cells located for the hormone adrenaline?,3,memory,Stomach and muscles,Heart and lungs,Sweat glands,"Stomach, muscles, heart, and lungs",4.0,4,15400,1.0,NRP,0,38,32,70,-0.599059841968684,-1.8623258034674572
